2,0.000000,3.130549,0.233700,0.127576,5.831534,0.618052
2,0.000000,3.130549,0.233700,0.127576,5.778034,0.618052
3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.000000,0.000000,0.000000,2.375020,0.000000,0.000000
3,0.000000,0.000000,0.000000,1.187510,0.000000,0.218373
3,0.000000,0.000000,0.000000,1.079555,0.000000,3.240320
3,0.000000,0.000000,0.000000,0.989592,0.000000,2.160213
3,0.000000,0.000000,0.000000,0.913469,0.000000,1.620160
3,0.000000,0.000000,0.000000,0.742194,0.000000,1.495532
3,0.000000,0.000000,0.162053,1.943447,0.000000,1.080107
3,0.000000,0.000000,0.159125,1.513951,0.000000,1.023259
3,0.000000,0.000000,0.141444,1.457879,0.000000,0.810080
3,0.000000,0.000000,0.254554,1.457879,0.405633,0.777677
3,0.000000,0.000000,0.266722,1.479971,1.354798,0.747766
3,0.000000,0.000000,0.266722,1.505995,1.279531,0.670411
3,0.000000,0.000000,0.245384,1.853415,1.181106,0.648064
3,0.000000,0.000000,0.266993,1.625945,1.151578,0.654761
3,0.000000,0.000000,0.225223,1.625945,1.790891,0.686431
3,0.000000,0.000000,0.206454,1.545473,2.673631,0.651229
3,0.000000,0.000000,0.195588,1.446826,3.227295,0.689445
3,0.000000,0.000000,0.190573,1.387772,3.076687,0.673776
3,0.000000,0.000000,0.181277,1.333350,3.019711,0.630769
3,0.000000,0.000000,0.168917,1.307708,3.080425,0.592923
3,0.000000,0.000000,0.165163,1.259275,3.338563,0.570118
3,0.000000,0.000000,0.165163,1.259275,3.281977,0.549003
3,0.000000,0.000000,0.154841,1.236379,3.195770,0.539021
3,0.000000,0.000000,0.151681,1.236379,3.037779,0.539021
3,0.000000,0.000000,0.151681,1.227879,2.948433,0.529395
3,0.000000,0.000000,0.140233,1.387747,2.746485,0.791124
3,0.000000,0.000000,0.135134,1.347522,2.746485,1.088851
3,0.000000,0.000000,0.132721,1.495869,2.789655,1.224661
3,0.000000,0.000000,0.130392,2.380230,2.835302,1.445855
3,0.000000,0.000000,0.125972,2.344859,3.298979,2.137439
3,0.000000,0.000000,0.121842,2.287668,3.102835,2.314424
3,0.000000,0.000000,0.119877,2.233200,3.102835,2.229750
3,0.000000,0.000000,0.117974,2.181265,3.033883,2.176660
3,0.000000,0.000000,0.114344,2.109082,3.000544,2.054376
3,0.000000,0.000000,0.112611,2.109082,2.874205,2.031550
3,0.000000,0.000000,0.112611,2.109082,2.844265,2.031550
3,0.000000,0.000000,0.112611,2.109082,2.814943,2.031550
4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.000000,9.145136,0.000000,0.000000,0.000000,0.000000
4,0.000000,4.641472,0.000000,0.245284,2.142906,0.000000
4,0.000000,3.375616,0.000000,0.178388,5.898318,1.829694
4,0.000000,3.094315,0.231476,0.150944,4.341479,7.780129
4,0.000000,2.652270,0.173607,0.143736,3.226626,4.983619
4,0.000000,2.652270,0.138885,0.135281,3.036824,4.651378
4,0.000000,2.320736,0.115738,0.114989,2.458381,3.944371
4,0.000000,2.320736,0.099204,0.099990,2.151084,4.347428
4,0.000000,2.320736,0.086803,0.091991,2.151084,3.592693
4,0.000000,2.062877,0.086803,0.085177,2.065373,3.305277
4,0.000000,1.954304,0.077159,0.079302,2.003422,3.060442
4,0.000000,1.768180,0.073098,0.071868,1.940815,2.665546
4,0.000000,1.687808,0.069443,0.088441,1.964099,2.503998
4,0.000000,1.614425,0.440199,0.086051,1.854983,2.295332
4,0.000000,1.547157,0.404983,0.081638,1.669485,2.174525
4,0.000000,1.547157,0.349123,0.119381,1.511273,1.967427
4,0.000000,1.485271,0.326599,0.109433,1.531531,1.836265
4,0.000000,1.428145,0.413174,0.186357,1.411411,1.835995
4,0.000000,1.326135,0.401369,0.403736,1.332999,2.463506
4,0.000000,1.280406,0.369682,0.396653,1.262841,3.575023
4,0.000000,1.237726,0.351198,0.396653,1.124718,3.621146
4,0.013408,1.169688,0.334475,0.389814,1.074357,3.556482
4,0.012720,1.072214,0.384963,0.389814,1.233806,3.556482
4,0.011275,0.989736,0.368923,0.383207,1.462129,3.452531
4,0.011275,0.941456,0.347222,0.358877,1.707053,4.090698
4,0.011024,0.897668,0.327932,0.358877,1.998235,3.980806
4,0.011024,0.877266,0.321969,0.347834,1.914239,3.920490
4,0.010784,0.877266,0.310672,0.327670,1.829162,3.696462
4,0.010124,0.857771,0.290300,0.322989,1.789398,3.544553
4,0.010124,0.839124,0.290300,0.314017,1.751325,3.404636
4,0.009540,0.821271,0.281084,0.297490,1.697161,3.275346
4,0.009187,0.756857,0.281084,0.297490,1.662874,3.234405
4,0.008859,0.742302,0.268308,0.286193,1.582929,3.194474
4,0.008703,0.701813,0.256642,0.275722,1.757109,2.974165
4,0.008553,0.689281,0.256902,0.272400,1.911647,2.940368
4,0.008553,0.677188,0.256902,0.265991,1.861778,2.907330
4,0.008553,0.677188,0.256902,0.265991,1.845728,2.907330
4,0.008553,0.665512,0.256902,0.265991,1.829953,2.875026
4,0.008553,0.665512,0.256902,0.265991,1.799197,2.875026
5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5,0.000000,19.037713,0.000000,0.256842,0.000000,0.000000
5,0.000000,32.951020,0.000000,3.283037,0.000000,0.000000
5,0.000000,35.918606,0.000000,4.617277,0.000000,0.000000
5,0.000000,47.928585,0.000000,3.905023,0.000000,0.763948
5,0.000000,45.181363,0.000000,3.727522,0.000000,0.611158
5,0.000000,44.355896,0.000000,3.727522,0.237641,0.611158
5,0.000000,29.398962,0.168919,3.565456,3.932824,0.555598
5,0.000000,24.210910,0.157658,3.365478,5.397389,0.584106
5,0.000000,20.579273,0.147804,3.330708,6.405559,0.738719
5,0.000000,18.708430,0.139110,3.036822,5.422916,1.582728
5,0.000000,17.895020,0.124467,2.950056,5.798229,2.294434
5,0.000000,17.149394,0.118243,2.790593,5.571444,2.241598
5,0.000000,15.243906,0.098536,2.654453,5.294766,2.054753
5,0.000000,14.699481,0.090956,2.528050,4.550746,2.005504
5,0.000000,14.192602,0.090956,2.417698,4.339084,1.882967
5,0.000000,12.862046,0.078829,2.239896,4.774429,2.180584
5,0.000000,12.105455,0.071663,2.260629,5.383027,4.085651
5,0.000000,11.759585,0.069555,2.179892,5.264749,7.294360
5,0.000000,11.123932,0.065691,2.179892,5.031636,8.627173
5,0.000000,11.334303,0.060638,2.104723,4.709565,8.223772
5,0.000000,10.879425,0.056306,2.034566,5.030199,7.610058
5,0.000000,10.102323,0.053747,2.001212,4.488476,7.498145
5,0.000000,9.428835,0.052553,1.878061,4.354584,7.283912
5,0.000000,9.223860,0.052553,1.795205,4.239990,6.708867
5,0.000000,9.027608,0.051410,1.795205,4.078978,6.621739
5,0.000000,9.027608,0.049268,1.743913,4.027990,6.454100
5,0.000000,8.839533,0.047297,1.719351,3.929747,6.454100
5,0.000000,8.319560,0.045478,1.695471,3.854313,6.373423
5,0.000000,8.159569,0.049960,1.672246,3.749585,6.373423
5,0.000000,8.005614,0.049051,1.585376,3.631458,6.217974
5,0.000000,8.005614,0.048175,1.507086,3.478555,5.998516
5,0.000000,7.857362,0.047330,1.453261,3.478555,5.794021
5,0.000000,7.576742,0.045726,1.387204,3.424918,5.781413
5,0.000000,7.191484,0.044964,1.371617,3.590543,5.679203
5,0.000000,7.191484,0.043513,1.312623,3.513648,5.467807
5,0.000000,7.191484,0.043513,1.298659,3.382297,5.357346
5,0.000000,7.191484,0.043513,1.298659,3.382297,5.199777
6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6,0.000000,0.000000,0.384739,0.000000,0.520348,0.000000
6,0.000000,0.000000,0.341990,0.397801,2.555177,0.185731
6,0.000000,0.000000,0.307791,0.275401,2.028337,3.307809
6,0.000000,0.000000,0.279810,0.223763,1.802966,8.541131
6,0.000000,0.000000,0.236763,0.186146,1.475154,8.160849
6,0.000000,0.000000,0.275462,0.169960,1.248207,7.693770
6,0.000000,0.000000,0.206597,0.244286,1.092184,6.698604
6,0.000000,0.000000,0.196759,0.227439,1.023922,5.979910
6,0.000000,0.000000,0.432314,0.207298,0.936158,5.452271
6,0.000000,0.000000,2.486181,0.201016,0.959738,5.452271
6,0.000000,0.000000,3.634944,0.189529,0.923482,5.452271
6,0.000000,0.000000,3.275350,0.165838,1.132252,4.793084
6,0.000000,0.000000,2.907569,0.154268,1.129493,4.674887
6,0.000000,0.000000,2.678024,0.147412,1.669460,4.548209
6,0.000000,0.000000,2.544123,0.138198,1.534844,5.576093
6,0.000000,0.000000,2.422974,0.138198,1.511471,6.045382
6,0.000000,0.000000,2.165211,0.131720,1.418457,5.316385
6,0.000000,0.000000,2.120103,0.126930,1.355878,5.139173
6,0.000000,0.000000,2.035298,0.126930,1.280552,4.973393
6,0.006826,0.000000,1.957018,0.126930,1.213154,4.894450
6,0.006360,0.000000,1.817231,0.133540,1.375910,5.041550
6,0.005954,0.000000,1.817231,0.129367,1.600413,6.021588
6,0.005830,0.000000,1.785349,0.125447,2.158649,6.283728
6,0.005830,0.000000,1.804965,0.205149,2.207244,5.919143
6,0.005711,0.000000,1.774882,0.219456,2.320172,5.649149
6,0.005487,0.000000,1.745786,0.216530,2.269734,5.513025
6,0.005487,0.000000,1.701852,0.208201,2.198058,5.493851
6,0.005183,0.000000,1.649487,0.205566,2.111266,5.429217
6,0.005088,0.000000,1.624495,0.200490,2.090363,5.314670
6,0.005088,0.000000,1.553865,0.360822,2.069869,5.506169
6,0.005088,0.000000,1.531667,0.352713,2.018309,5.571215
6,0.004997,0.000000,1.531667,0.341212,1.999447,5.292780
6,0.004825,0.000000,1.489121,0.337543,1.944916,5.187973
6,0.004825,0.000000,1.489121,0.337543,1.927395,5.087235
7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,0.000000,0.288972,0.000000,0.000000,0.000000,0.000000
7,0.000000,0.206408,0.000000,0.027293,0.101331,0.000000
7,0.000000,0.180607,0.000000,0.396169,1.031280,0.000000
7,0.000000,0.160540,0.000000,0.346648,0.942855,0.000000
7,0.000000,0.144486,0.000000,0.297126,1.537865,0.470809
7,0.000000,0.144486,0.000000,0.268372,1.353321,0.515676
7,0.000000,0.131351,0.000000,0.252107,1.208322,0.480112
7,0.000000,0.103204,0.000000,0.237701,1.127767,0.449137
7,0.000000,0.096324,0.000000,0.224852,0.995089,0.421917
7,0.000000,0.084992,0.190060,0.600717,0.939806,0.579250
7,0.000000,0.080270,0.298951,0.574599,1.102737,0.965911
7,0.000000,0.080270,0.270924,0.562373,1.487637,1.048806
7,0.000000,0.080270,0.262714,0.562373,1.363667,1.003205
7,0.000000,0.076045,0.270597,0.539419,1.190110,0.961405
7,0.000000,0.065675,0.263658,0.518266,1.148351,0.904852
7,0.000000,0.065675,0.257067,0.508299,1.109424,0.904852
7,0.000000,0.065675,0.250797,0.535925,1.090934,0.854582
7,0.000000,0.060202,0.333098,0.535925,1.142019,0.839044
7,0.000000,0.060202,0.312279,0.517758,1.130620,0.809604
7,0.000000,0.057794,0.293910,0.509128,1.053180,0.795646
7,0.000000,0.053513,0.277581,0.478738,1.030871,0.756515
7,0.000000,0.049823,0.262972,0.471373,1.053143,0.721054
7,0.000000,0.046608,0.301030,0.450577,1.547133,0.699204
7,0.000000,0.045152,0.286919,0.437704,2.019189,0.705482
7,0.000000,0.043784,0.450493,0.419716,2.058138,0.807342
7,0.000000,0.043784,0.451647,0.397912,2.012904,0.847350
7,0.000000,0.043784,0.445195,0.387839,1.969616,0.933382
7,0.000000,0.041282,0.438925,0.373649,1.888395,0.888399
7,0.000000,0.040135,0.426900,0.369148,1.869125,0.867496
7,0.000000,0.040135,0.503099,0.364753,1.813607,0.857409
7,0.000000,0.038023,0.723598,0.356270,1.912611,0.828507
7,0.000000,0.036121,0.703912,0.344261,1.840576,0.810298
7,0.000000,0.035240,0.687152,0.336695,1.783632,0.801491
7,0.000000,0.035240,0.687152,0.336695,1.753143,0.784438
7,0.000000,0.035240,0.687152,0.336695,1.738285,0.776180
7,0.000000,0.034401,0.687152,0.336695,1.709314,0.776180
7,0.000000,0.033601,0.687152,0.336695,1.709314,0.776180
8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,0.000000,59.757435,0.000000,0.000000,0.000000,0.000000
8,0.000000,70.059700,0.000000,0.342976,0.371036,0.000000
8,0.000000,64.023255,0.011539,0.300104,0.269844,0.000000
8,0.000000,49.894516,0.010651,0.266759,0.416306,0.000000
8,0.000000,26.314101,0.008654,0.240083,1.346650,0.000000
8,0.000000,21.928417,0.007693,0.348998,3.887969,0.690287
8,0.000000,20.774290,0.007693,0.311148,5.439746,2.920669
8,0.000000,18.795786,0.007288,0.254575,6.019355,6.238757
8,0.000000,17.941432,0.006594,0.254575,5.818932,6.369772
8,0.000000,16.446313,0.006294,0.233361,5.257945,5.914788
8,0.000000,16.446313,0.005539,0.633749,4.673729,5.724307
8,0.000000,14.618945,0.256778,0.584446,4.206356,6.099392
8,0.000000,14.096840,0.447405,0.567256,4.465819,5.577316
8,0.000000,13.610742,0.407928,0.551049,5.015303,5.212894
8,0.000000,13.610742,0.407928,0.521262,4.613070,4.970434
8,0.000000,13.157050,0.407928,0.471235,4.432165,4.547418
8,0.000000,12.732629,0.407928,0.439105,4.346931,4.452680
8,0.000000,11.960955,0.396273,0.439105,4.264914,4.190758
8,0.000000,11.960955,0.374852,0.628570,4.036436,4.032616
8,0.000000,11.960955,0.355629,0.568060,3.965622,3.816583
8,0.000000,11.960955,0.322547,0.556921,3.705581,3.622520
8,0.000000,11.960955,0.315217,0.535905,3.705581,3.622520
8,0.000000,11.960955,0.308212,0.507196,3.645813,3.633984
8,0.000000,11.277472,0.595224,0.696657,3.587943,3.363919
8,0.000000,11.277472,1.306780,0.981707,3.316270,3.213296
8,0.000000,10.964209,1.257467,0.951028,3.178092,3.028194
8,0.000000,10.667879,1.234181,0.914801,3.178092,2.946351
8,0.000000,10.667879,1.211741,0.935314,3.178092,2.868816
8,0.000000,10.387145,1.211741,0.897025,3.050968,2.714283
8,0.000000,10.120808,1.169224,0.851606,2.971722,2.617344
8,0.000000,9.867788,1.169224,0.820449,2.896489,2.470302
8,0.000000,9.627110,1.149065,0.782289,2.824971,2.338903
8,0.000000,9.026540,1.092553,0.773297,2.856530,2.314283
8,0.000000,8.640537,1.057869,0.755920,2.847769,2.266566
8,0.000000,8.122104,1.197941,0.901606,3.353053,2.198569
8,0.000000,7.809716,1.180062,0.892014,3.456685,2.166198
8,0.000000,7.662363,1.162708,0.892014,3.349778,2.145369
8,0.000000,7.662363,1.162708,0.892014,3.282105,2.104890
9,0.100041,0.000000,0.000000,0.000000,0.000000,0.000000
9,0.075031,0.000000,0.000000,0.000000,0.000000,0.000000
9,0.060025,0.000000,0.000000,0.000000,0.000000,0.000000
9,0.054568,0.000000,1.640726,0.225141,0.000000,0.000000
9,0.046173,0.000000,1.822005,0.196999,0.016351,0.000000
9,0.033347,0.247098,1.207392,0.322870,3.519607,3.602004
9,0.033347,0.230625,1.020554,0.262332,9.355638,9.823071
9,0.030012,0.192187,0.918498,1.171771,11.159025,14.433566
9,0.028583,0.172969,0.874760,0.993879,12.871063,19.523137
9,0.027284,0.157244,0.798694,0.959607,16.232321,23.198768
9,0.025010,0.157244,0.706537,0.897697,16.314498,21.680487
9,0.024010,0.150407,0.680369,0.897697,16.957095,20.840517
9,0.022231,0.138375,0.680369,0.818488,14.662637,21.035314
9,0.020698,0.133053,0.633447,0.795103,13.639662,19.004157
9,0.019363,0.128125,0.592579,0.752124,12.750119,17.578845
9,0.018189,0.111593,0.621835,0.713554,12.310792,16.352414
9,0.016673,0.108105,1.111024,0.695715,12.334058,15.980768
9,0.015391,0.528855,1.216794,0.678281,12.787965,14.649037
9,0.015391,0.693652,1.162715,0.620555,13.192080,13.827687
9,0.015391,0.656157,1.137438,0.595226,12.330242,12.672569
9,0.015006,0.622508,1.090045,0.571884,12.086387,12.038940
9,0.014640,0.606945,1.067799,0.550304,11.404427,11.286507
9,0.013049,0.595997,1.076356,0.502864,11.083175,10.944491
9,0.012250,0.767837,1.026633,0.548663,10.581672,10.319092
9,0.012005,0.734453,0.989301,0.540090,10.684008,9.895019
9,0.011770,0.689486,0.957873,0.523724,10.856191,9.510427
9,0.011325,0.675697,0.959688,0.523724,11.180391,9.034905
9,0.011116,0.662448,0.944455,0.480080,11.293937,8.708342
9,0.011116,0.637450,0.929698,0.533608,11.215691,8.771647
9,0.010531,0.614270,0.991828,0.514598,11.047340,9.486675
9,0.010174,0.603301,0.949920,0.502047,11.145140,9.591693
9,0.010004,0.582497,0.936727,0.490093,10.516223,9.072335
9,0.010004,0.572624,0.923895,0.473194,10.415105,8.892684
9,0.009840,0.572624,0.911410,0.467816,10.123093,8.805501
9,0.009840,0.563081,0.875900,0.452394,10.164835,8.473218
9,0.008827,0.823044,0.853726,0.452394,9.822315,8.473218
9,0.008827,1.284027,0.843054,0.452394,9.398939,8.473218
9,0.008827,1.225662,0.843054,0.452394,9.239635,8.394029
9,0.008827,1.225662,0.843054,0.452394,9.010553,8.316307
9,0.008827,1.207369,0.843054,0.452394,8.936696,8.316307
9,0.008827,1.189613,0.843054,0.452394,8.864040,8.316307
10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.000000,0.000000,0.000000,0.000000,0.168325,0.000000
10,0.000000,0.000000,0.000000,0.000000,0.144279,0.000000
10,0.000000,0.000000,0.552545,0.000000,0.112217,0.000000
10,0.000000,0.000000,3.107411,0.000000,0.096186,0.000000
10,0.000000,0.000000,3.012384,0.000000,1.153683,0.000000
10,0.000000,0.000000,2.978585,0.000000,1.105930,0.000000
10,0.000000,0.000000,2.647631,0.006262,0.952329,0.227807
10,0.000000,0.000000,2.465036,0.004614,0.857096,0.151872
10,0.000000,0.000000,2.233939,0.003812,0.797298,0.470093
10,0.000000,0.000000,1.985723,0.003507,0.729443,0.611900
10,0.000000,0.000000,1.932055,0.003247,0.699670,0.547547
10,0.000000,0.000000,1.932055,0.003023,0.646865,0.490904
10,0.000000,0.000000,1.743562,0.145374,0.634886,0.474541
10,0.000000,0.000000,1.624683,0.137067,0.591101,0.444882
10,0.000000,0.000000,1.520980,0.129658,1.070924,0.431401
10,0.000000,0.000000,1.526217,0.119934,1.168307,0.404680
10,0.000000,0.000000,1.411530,0.112080,1.541882,1.138226
10,0.000000,0.000000,1.359251,0.107410,1.614187,2.513744
10,0.000000,0.000000,1.359251,0.099148,1.569348,4.121519
10,0.000000,0.000000,1.539714,0.097277,1.506574,4.308226
10,0.000000,0.000000,1.615632,0.097277,1.412413,4.223751
10,0.000000,0.000000,1.615632,0.087384,1.377964,3.786815
10,0.000000,0.000000,1.514655,0.083156,1.284012,3.597474
10,0.000000,0.000000,1.491353,0.112481,1.269585,3.426166
10,0.000000,0.000000,1.468757,0.106054,1.241682,3.221619
10,0.000000,0.000000,1.404898,0.225403,1.228185,3.128239
10,0.000000,0.208367,1.365323,0.332980,1.258032,3.064637
10,0.000000,0.192339,1.327917,0.316737,1.724349,3.544366
10,0.000000,0.187531,1.292506,0.528201,2.397951,3.659842
10,0.000000,0.182957,1.275499,0.551793,2.575278,3.611192
10,0.000000,0.174447,1.261582,0.533400,2.652932,3.706213
10,0.000000,0.170482,1.215427,0.521804,3.127182,3.449338
10,0.000000,0.163070,1.186488,0.505326,3.330818,3.377476
10,0.000000,0.163070,1.172530,0.484909,3.249634,3.421144
10,0.000000,0.153086,1.172530,0.484909,3.114232,3.291924
10,0.000000,0.153086,1.172530,0.484909,3.088495,3.291924
11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,0.000000,0.000000,0.000000,0.000000,0.126994,0.000000
11,0.000000,0.000000,0.000000,0.398192,0.074080,0.000000
11,0.000000,0.000000,0.000000,0.309705,0.059264,0.000000
11,0.000000,0.000000,0.908575,0.309705,0.049387,0.000000
11,0.000000,0.000000,0.848003,0.199096,0.040407,0.000000
11,0.000000,0.000000,1.110639,0.174209,0.035558,0.000000
11,0.000000,0.000000,1.004864,0.187029,0.031749,0.000000
11,0.000000,0.000000,0.917485,0.187029,0.423929,0.000000
11,0.000000,0.000000,0.781561,0.206214,0.390813,0.000000
11,0.000000,0.000000,0.727660,0.180438,1.548648,0.074337
11,0.000000,0.000000,0.703405,0.160389,1.571707,1.159634
11,0.000000,0.000000,0.680715,0.154661,1.496864,1.065263
11,0.000000,0.000000,0.639459,0.149328,1.397073,1.027218
11,0.000000,0.000000,0.705140,0.131227,1.366702,0.991796
11,0.000000,0.000000,0.801685,0.117041,1.232712,1.854195
11,0.000000,0.000000,0.780588,0.105622,1.186194,3.591124
11,0.000000,0.000000,0.760573,0.098421,1.102953,3.509796
11,0.000000,0.000000,0.706247,0.094141,1.047805,3.458141
11,0.000000,0.000000,0.706247,0.090219,1.050619,3.157433
11,0.000000,0.000000,0.674144,0.088880,1.019257,2.964121
11,0.000000,0.000000,0.659163,0.085526,1.004268,2.829878
11,0.000000,0.000000,0.605354,0.080944,1.000443,2.675521
11,0.000000,0.000000,0.581615,0.076828,1.192616,2.494129
11,0.000000,0.000000,0.581615,0.074309,1.172468,2.412355
11,0.000000,0.000000,0.570430,0.121270,1.142014,2.373446
11,0.000000,0.000000,0.570430,0.114030,1.099189,2.229600
11,0.000000,0.000000,0.559667,0.112353,1.052400,2.196323
11,0.000000,0.000000,0.539316,0.104658,1.004564,2.173265
11,0.000000,0.000000,0.494373,0.100527,0.971446,2.129591
11,0.000000,0.000000,0.463474,0.099221,0.926395,1.995015
11,0.000000,0.000000,0.456344,0.096709,0.921247,1.943860
11,0.000000,0.000000,0.436211,0.113058,0.952468,1.943860
11,0.000000,0.000000,0.436211,0.110366,0.943221,1.861406
11,0.000000,0.000000,0.417780,0.109068,0.899553,1.839246
11,0.000000,0.000000,0.411977,0.107799,0.978631,1.817608
11,0.000000,0.000000,0.411977,0.106560,0.974378,1.775824
11,0.000000,0.000000,0.411977,0.106560,0.949179,1.775824
12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,0.000000,0.000000,0.284410,1.043579,0.000000,0.354415
12,0.000000,0.000000,0.215777,0.857842,5.402279,1.424371
12,0.000000,0.000000,0.648322,0.655997,4.627008,4.966479
12,0.000000,0.000000,0.463087,0.557598,5.889142,5.152500
12,0.000000,0.000000,0.439588,0.464665,7.934730,5.136999
